term_str,term_id,n,num,pos_max,stop,p_stem,term_code,p,s,i,h,wlen,term_rank,zipf_k,zipf_y,df,idf,tfidf_sum_text_max,tfidf_sum_secs_max,tfidf_sum_paras_max
sections,6521,4,0,NNS,0,section,sections/NNS,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2598,10392,3.5132948421862973,3,9.885187934553203,0.013905226272420593,0.23912336277222757,4.33065376180426
capable,1162,4,0,JJ,0,capabl,capable/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2599,10396,3.5119430550211623,4,9.470150435274359,0.00856864521016108,0.22192324633995814,3.490600320694075
candle,1151,4,0,NN,0,candl,candle/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2600,10400,3.510592307692308,3,9.885187934553203,0.015402631582045783,0.2151905248555807,4.5307111366702175
neutrality,4931,4,0,NN,0,neutral,neutrality/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,10,2601,10404,3.509242599000385,4,9.470150435274359,0.009940316328864602,0.6092803973707865,6.403625532423614
counted,1819,4,0,VBD,0,count,counted/VBD,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2602,10408,3.5078939277478867,4,9.470150435274359,0.011278456465850996,0.1463979153702148,7.981983938302674
counter,1820,4,0,NN,0,counter,counter/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2603,10412,3.5065462927391473,4,9.470150435274359,0.010498757212010983,0.19666302262676655,5.801767986445555
riches,6306,4,0,NNS,0,rich,riches/NNS,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2604,10416,3.505199692780338,4,9.470150435274359,0.006943383003082264,0.13594972922516688,7.929371991440039
kids,4150,4,0,NNS,0,kid,kids/NNS,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,4,2605,10420,3.503854126679463,3,9.885187934553203,0.0083757407919073,0.08300911485009398,4.621646307063835
chamula,1282,4,0,NNP,0,chamula,chamula/NNP,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2606,10424,3.502509593246355,3,9.885187934553203,0.01077822949785952,0.28678573432140525,6.613661451451071
underway,7662,4,0,JJ,0,underway,underway/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2607,10428,3.501166091292674,4,9.470150435274359,0.016279073559056174,0.34109075914064213,6.245789691835707
covering,1842,4,0,VBG,0,cover,covering/VBG,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2608,10432,3.4998236196319024,4,9.470150435274359,0.010699515197978897,0.054319400905175355,3.172090432594604
undetermined,7664,4,0,JJ,0,undetermin,undetermined/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,12,2609,10436,3.498482177079341,3,9.885187934553203,0.018918007919372856,0.2148087862178012,8.402409744370223
theology,7328,4,0,NNP,0,theolog,theology/NNP,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2610,10440,3.4971417624521077,4,9.470150435274359,0.011507934135503325,0.06982236137573136,19.729480073488247
credit,1857,4,0,NN,0,credit,credit/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2611,10444,3.495802374569131,4,9.470150435274359,0.007348231602623304,0.17729895968591705,13.67101203861401
brown,1050,4,0,JJ,0,brown,brown/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,5,2612,10448,3.4944640122511488,4,9.470150435274359,0.007732179179110567,0.10582804865975472,4.747601871652092
broke,1041,4,0,VBD,0,broke,broke/VBD,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,5,2613,10452,3.4931266743207043,2,10.470150435274359,0.010048357683137846,0.04225300545852023,2.7920401160731623
cries,1866,4,0,NNS,0,cri,cries/NNS,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,5,2614,10456,3.4917903596021427,4,9.470150435274359,0.0107802390606479,0.23339772511380444,2.923721047080735
brings,1035,4,0,VBZ,0,bring,brings/VBZ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2615,10460,3.4904550669216063,4,9.470150435274359,0.010829944554122669,0.1214675866208818,3.1350049437346637
crossed,1880,4,0,JJ,0,cross,crossed/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2616,10464,3.4891207951070338,4,9.470150435274359,0.010542534890360977,0.08338371015950781,11.83768804409295
briefly,1029,4,0,IN,0,briefli,briefly/IN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2617,10468,3.487787542988155,4,9.470150435274359,0.01269781266841764,0.14672819351966165,13.987668142911993
trucks,7570,4,0,NNS,0,truck,trucks/NNS,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2618,10472,3.486455309396486,4,9.470150435274359,0.0088612677083943,0.1756929281026493,5.6144463294840845
buying,1090,4,0,NN,0,buy,buying/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2619,10476,3.4851240931653305,4,9.470150435274359,0.008941680473521008,0.17381956791827166,7.271722655657097
costs,1810,4,0,NNS,0,cost,costs/NNS,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,5,2620,10480,3.4837938931297714,4,9.470150435274359,0.008685217477243106,0.3588307112664375,8.455491460066392
coordinadora,1777,4,0,NNP,0,coordinadora,coordinadora/NNP,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,12,2621,10484,3.4824647081266695,4,9.470150435274359,0.01689567079183097,0.6933565279269625,13.573882290559915
petroleum,5409,4,0,NN,0,petroleum,petroleum/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2622,10488,3.481136536994661,3,9.885187934553203,0.008615316071587805,0.15987441832495167,3.8153356940380783
threat,7365,4,0,NN,0,threat,threat/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2623,10492,3.479809378574152,4,9.470150435274359,0.014329851275537684,0.08865670230368006,3.882894313622645
invited,4016,4,0,VBN,0,invit,invited/VBN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2624,10496,3.4784832317073175,4,9.470150435274359,0.007667650052873428,0.2148086763396064,10.522389372527066
camps,1139,4,0,NN,0,camp,camps/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,5,2625,10500,3.4771580952380954,3,9.885187934553203,0.011336558209266434,0.10444552467493773,8.567162876612777
pieces,5438,4,0,NNS,0,piec,pieces/NNS,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2626,10504,3.475833968012186,4,9.470150435274359,0.013335901173898112,0.14761564488416018,3.5776123866592022
campaigns,1131,4,0,NN,0,campaign,campaigns/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2627,10508,3.4745108488770464,3,9.885187934553203,0.008772208940466758,0.10790520383995775,7.139302397177313
thirty,7357,4,0,NNP,0,thirti,thirty/NNP,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2628,10512,3.473188736681888,4,9.470150435274359,0.0119299916829323,0.14358271499821448,12.942538928208291
jump,4114,4,0,NN,0,jump,jump/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,4,2629,10516,3.4718676302776723,4,9.470150435274359,0.009725934497880588,0.12587356492592394,5.812235603403765
kidnapped,4146,4,0,NN,0,kidnap,kidnapped/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2630,10520,3.470547528517111,4,9.470150435274359,0.015593715038454078,0.419576393454534,9.936483600647717
identification,3684,4,0,NN,0,identif,identification/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,14,2631,10524,3.4692284302546565,3,9.885187934553203,0.0096549269705862,0.27225019277119955,8.237656612127669
jumped,4115,4,0,VBD,0,jump,jumped/VBD,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2632,10528,3.467910334346505,3,9.885187934553203,0.012778793049001355,0.20849670773393814,2.938097524992202
pill,5446,4,0,NN,0,pill,pill/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,4,2633,10532,3.466593239650589,2,10.470150435274359,0.010353682312552074,0.060303132834508014,4.510218649041263
publication,5826,4,0,NN,0,public,publication/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,11,2634,10536,3.465277145026576,4,9.470150435274359,0.03438812950332044,0.13572495447592414,1.7231923258038524
patiently,5313,4,0,RB,0,patient,patiently/RB,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2635,10540,3.463962049335864,4,9.470150435274359,0.009337018594771963,0.5637393211790177,6.5430130280077385
rid,6309,4,0,JJ,0,rid,rid/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,3,2636,10544,3.4626479514415784,3,9.885187934553203,0.015986454852714185,0.0570726273005455,9.555681670068097
undemocratic,7647,4,0,JJ,0,undemocrat,undemocratic/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,12,2637,10548,3.4613348502085706,3,9.885187934553203,0.006774202375636808,0.08121732607453401,4.660160026289367
interrupt,3976,4,0,VB,0,interrupt,interrupt/VB,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2638,10552,3.460022744503412,4,9.470150435274359,0.008863101918421282,0.2836158790461989,8.117271801663735
register,6076,4,0,NN,0,regist,register/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2639,10556,3.458711633194392,3,9.885187934553203,0.008645521258559958,0.24270377856256392,4.307117600055324
distribution,2331,4,0,NN,0,distribut,distribution/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,12,2640,10560,3.4574015151515156,4,9.470150435274359,0.010888581748908981,0.6736938123607101,7.168377760034064
magical,4463,4,0,JJ,0,magic,magical/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2641,10564,3.456092389246498,3,9.885187934553203,0.008480983263859421,0.0334176356758408,2.99301523573972
directly,2234,4,0,RB,0,directli,directly/RB,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2642,10568,3.4547842543527634,4,9.470150435274359,0.008473275317980953,0.09530170373614372,4.6648991601718155
drink,2404,4,0,VBP,0,drink,drink/VBP,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,5,2643,10572,3.453477109345441,4,9.470150435274359,0.011545253573147504,0.22809442491596527,5.04077375503958
chief,1335,4,0,NN,0,chief,chief/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,5,2644,10576,3.452170953101362,4,9.470150435274359,0.007779663647420285,0.38466838590584895,4.581339009272336
suspend,7172,4,0,VB,0,suspend,suspend/VB,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2645,10580,3.4508657844990553,4,9.470150435274359,0.01015570588096527,0.4174716512757122,9.075560833804595
disguised,2280,4,0,VBN,0,disguis,disguised/VBN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2646,10584,3.4495616024187457,3,9.885187934553203,0.01325859168261059,0.26458968953749706,8.886039906759652
posts,5568,4,0,NN,0,post,posts/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,5,2647,10588,3.44825840574235,4,9.470150435274359,0.007095714334912061,0.13458992339307907,8.207463710571112
wake,7886,4,0,VB,0,wake,wake/VB,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,4,2648,10592,3.4469561933534747,4,9.470150435274359,0.008288359580191694,0.17664264248474054,4.622335331502961
surely,7147,4,0,RB,0,sure,surely/RB,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2649,10596,3.4456549641374106,4,9.470150435274359,0.01080316190066369,0.2223285875018387,4.865473992570062
subordinates,7075,4,0,NN,0,subordin,subordinates/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,12,2650,10600,3.4443547169811324,4,9.470150435274359,0.0105803806183437,0.21837782507205147,9.567280183328455
neoliberal,4922,4,0,JJ,0,neoliber,neoliberal/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,10,2651,10604,3.4430554507732936,4,9.470150435274359,0.00922948943334204,0.06149844659897345,4.758016473536585
chinameca,1346,4,0,NNP,0,chinameca,chinameca/NNP,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2652,10608,3.4417571644042235,4,9.470150435274359,0.011498328180465344,0.13136119734756185,16.375468460995243
arbitrary,580,4,0,JJ,0,arbitrari,arbitrary/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2653,10612,3.440459856765926,4,9.470150435274359,0.007512355055406764,0.22440753328583155,7.288878725286217
saturday,6454,4,0,NN,0,saturday,saturday/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2654,10616,3.439163526752073,4,9.470150435274359,0.014478710252126749,0.17353264990102263,6.506182461100548
sustenance,7179,4,0,NN,0,susten,sustenance/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,10,2655,10620,3.4378681732580043,4,9.470150435274359,0.00839441805708169,0.2673046975509625,4.726981071966005
comments,1508,4,0,NN,0,comment,comments/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2656,10624,3.436573795180723,3,9.885187934553203,0.013319907216245397,0.21980971450829118,3.157768367982273
submitted,7072,4,0,VBN,0,submit,submitted/VBN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2657,10628,3.435280391418894,4,9.470150435274359,0.008598871362530914,0.2781447412079471,15.625748218202691
greater,3322,4,0,JJR,0,greater,greater/JJR,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2658,10632,3.433987960872837,3,9.885187934553203,0.021296223543462348,0.2914633569087651,10.544200463523417
pair,5248,4,0,NN,0,pair,pair/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,4,2659,10636,3.432696502444528,3,9.885187934553203,0.008779089179424389,0.3035131844207528,6.463392111054017
attitudes,709,4,0,NNS,0,attitud,attitudes/NNS,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2660,10640,3.4314060150375942,4,9.470150435274359,0.010353682312552074,0.033188218795207725,7.518998805911483
greatest,3323,4,0,JJS,0,greatest,greatest/JJS,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2661,10644,3.4301164975573095,3,9.885187934553203,0.014307986759863339,0.3259993026860669,6.425372157459582
industry,3838,4,0,NN,0,industri,industry/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2662,10648,3.4288279489105937,4,9.470150435274359,0.013681614941173849,0.5319503736125673,13.836942024873093
arrogant,626,4,0,JJ,0,arrog,arrogant/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2663,10652,3.427540368006009,4,9.470150435274359,0.020538139150929405,0.32188789378641103,3.4683939794858194
treaties,7529,4,0,NNS,0,treati,treaties/NNS,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,8,2664,10656,3.426253753753754,3,9.885187934553203,0.008656005453635882,0.15562954539498375,6.6650130770851135
assistance,677,4,0,NN,0,assist,assistance/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,10,2665,10660,3.424968105065666,4,9.470150435274359,0.011441928593893553,0.1933042495417917,4.706501487875576
surviving,7168,4,0,NN,0,surviv,surviving/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,9,2666,10664,3.4236834208552143,4,9.470150435274359,0.009477158947690079,0.08121732607453401,4.3517596047808365
hair,3402,4,0,NN,0,hair,hair/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,4,2667,10668,3.4223997000374955,4,9.470150435274359,0.015986454852714185,0.0570726273005455,13.416046449972008
assassinate,661,4,0,VB,0,assassin,assassinate/VB,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,11,2668,10672,3.4211169415292355,3,9.885187934553203,0.013007266337811393,0.5758311960817306,4.762863277557452
sierra,6688,4,0,NN,0,sierra,sierra/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2669,10676,3.4198351442487827,4,9.470150435274359,0.015933166669871806,0.2492773073541334,5.693364249778037
draw,2392,4,0,VB,0,draw,draw/VB,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,4,2670,10680,3.4185543071161053,4,9.470150435274359,0.007258536576958987,0.10166739037802631,7.213907329434422
assassinated,662,4,0,VBD,0,assassin,assassinated/VBD,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,12,2671,10684,3.4172744290527897,4,9.470150435274359,0.015593715038454078,0.419576393454534,10.969590920859467
drawing,2393,4,0,NN,0,draw,drawing/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2672,10688,3.415995508982036,4,9.470150435274359,0.013970750382027821,0.39327855003881096,9.338620568117772
oxchuc,5229,4,0,NNP,0,oxchuc,oxchuc/NNP,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2673,10692,3.4147175458286574,4,9.470150435274359,0.006549063348148555,0.2320772275924258,8.752714796238422
reaches,5950,4,0,VBZ,0,reach,reaches/VBZ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,7,2674,10696,3.413440538519073,3,9.885187934553203,0.009285885913861803,0.1145089325183624,4.118828306063834
comfortable,1492,4,0,JJ,0,comfort,comfortable/JJ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,11,2675,10700,3.4121644859813087,3,9.885187934553203,0.011498328180465344,0.09988197312378622,5.70003044537873
grant,3315,4,0,VB,0,grant,grant/VB,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,5,2676,10704,3.410889387144993,4,9.470150435274359,0.011753423510011757,0.6687783279793849,8.523135391746923
reader,5957,4,0,NN,0,reader,reader/NN,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2677,10708,3.4096152409413527,4,9.470150435274359,0.011507934135503325,0.06982236137573136,12.626867247032479
puts,5858,4,0,VBZ,0,put,puts/VBZ,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,4,2678,10712,3.4083420463032117,3,9.885187934553203,0.0119299916829323,0.11134986061086022,3.1134117554554317
aspire,659,4,0,VB,0,aspir,aspire/VB,3.0437694040299505e-05,32854.0,15.00378141003163,0.0004566805080060763,6,2679,10716,3.4070698021649872,4,9.470150435274359,0.008214171134668637,0.16653386498604553,3.792159806332806
